t,n_bits,p,prep_init,cost_total,prep_in_mixers,reflection_anc,reflection_noanc,total_depth_anc,total_depth_noanc,n_ancillas_anc
28718,229744,6,495,6,5940,234,2756934,6675,2763375,229743
28719,229752,6,495,6,5940,234,2757030,6675,2763471,229751
28720,229760,6,495,6,5940,234,2757126,6675,2763567,229759
28721,229768,6,495,6,5940,234,2757222,6675,2763663,229767
28722,229776,6,495,6,5940,234,2757318,6675,2763759,229775
28723,229784,6,495,6,5940,234,2757414,6675,2763855,229783
28724,229792,6,495,6,5940,234,2757510,6675,2763951,229791
28725,229800,6,495,6,5940,234,2757606,6675,2764047,229799
28726,229808,6,495,6,5940,234,2757702,6675,2764143,229807
28727,229816,6,495,6,5940,234,2757798,6675,2764239,229815
28728,229824,6,495,6,5940,234,2757894,6675,2764335,229823
28729,229832,6,495,6,5940,234,2757990,6675,2764431,229831
28730,229840,6,495,6,5940,234,2758086,6675,2764527,229839
28731,229848,6,495,6,5940,234,2758182,6675,2764623,229847
28732,229856,6,495,6,5940,234,2758278,6675,2764719,229855
28733,229864,6,495,6,5940,234,2758374,6675,2764815,229863
28734,229872,6,495,6,5940,234,2758470,6675,2764911,229871
28735,229880,6,495,6,5940,234,2758566,6675,2765007,229879
28736,229888,6,495,6,5940,234,2758662,6675,2765103,229887
28737,229896,6,495,6,5940,234,2758758,6675,2765199,229895
28738,229904,6,495,6,5940,234,2758854,6675,2765295,229903
28739,229912,6,495,6,5940,234,2758950,6675,2765391,229911
28740,229920,6,495,6,5940,234,2759046,6675,2765487,229919
28741,229928,6,495,6,5940,234,2759142,6675,2765583,229927
28742,229936,6,495,6,5940,234,2759238,6675,2765679,229935
28743,229944,6,495,6,5940,234,2759334,6675,2765775,229943
28744,229952,6,495,6,5940,234,2759430,6675,2765871,229951
28745,229960,6,495,6,5940,234,2759526,6675,2765967,229959
28746,229968,6,495,6,5940,234,2759622,6675,2766063,229967
28747,229976,6,495,6,5940,234,2759718,6675,2766159,229975
28748,229984,6,495,6,5940,234,2759814,6675,2766255,229983
28749,229992,6,495,6,5940,234,2759910,6675,2766351,229991
28750,230000,6,495,6,5940,234,2760006,6675,2766447,229999
28751,230008,6,495,6,5940,234,2760102,6675,2766543,230007
28752,230016,6,495,6,5940,234,2760198,6675,2766639,230015
28753,230024,6,495,6,5940,234,2760294,6675,2766735,230023
28754,230032,6,495,6,5940,234,2760390,6675,2766831,230031
28755,230040,6,495,6,5940,234,2760486,6675,2766927,230039
28756,230048,6,495,6,5940,234,2760582,6675,2767023,230047
28757,230056,6,495,6,5940,234,2760678,6675,2767119,230055
28758,230064,6,495,6,5940,234,2760774,6675,2767215,230063
28759,230072,6,495,6,5940,234,2760870,6675,2767311,230071
28760,230080,6,495,6,5940,234,2760966,6675,2767407,230079
28761,230088,6,495,6,5940,234,2761062,6675,2767503,230087
28762,230096,6,495,6,5940,234,2761158,6675,2767599,230095
28763,230104,6,495,6,5940,234,2761254,6675,2767695,230103
28764,230112,6,495,6,5940,234,2761350,6675,2767791,230111
28765,230120,6,495,6,5940,234,2761446,6675,2767887,230119
28766,230128,6,495,6,5940,234,2761542,6675,2767983,230127
28767,230136,6,495,6,5940,234,2761638,6675,2768079,230135
28768,230144,6,495,6,5940,234,2761734,6675,2768175,230143
28769,230152,6,495,6,5940,234,2761830,6675,2768271,230151
28770,230160,6,495,6,5940,234,2761926,6675,2768367,230159
28771,230168,6,495,6,5940,234,2762022,6675,2768463,230167
28772,230176,6,495,6,5940,234,2762118,6675,2768559,230175
28773,230184,6,495,6,5940,234,2762214,6675,2768655,230183
28774,230192,6,495,6,5940,234,2762310,6675,2768751,230191
28775,230200,6,495,6,5940,234,2762406,6675,2768847,230199
28776,230208,6,495,6,5940,234,2762502,6675,2768943,230207
28777,230216,6,495,6,5940,234,2762598,6675,2769039,230215
28778,230224,6,495,6,5940,234,2762694,6675,2769135,230223
28779,230232,6,495,6,5940,234,2762790,6675,2769231,230231
28780,230240,6,495,6,5940,234,2762886,6675,2769327,230239
28781,230248,6,495,6,5940,234,2762982,6675,2769423,230247
28782,230256,6,495,6,5940,234,2763078,6675,2769519,230255
28783,230264,6,495,6,5940,234,2763174,6675,2769615,230263
28784,230272,6,495,6,5940,234,2763270,6675,2769711,230271
28785,230280,6,495,6,5940,234,2763366,6675,2769807,230279
28786,230288,6,495,6,5940,234,2763462,6675,2769903,230287
28787,230296,6,495,6,5940,234,2763558,6675,2769999,230295
28788,230304,6,495,6,5940,234,2763654,6675,2770095,230303
28789,230312,6,495,6,5940,234,2763750,6675,2770191,230311
28790,230320,6,495,6,5940,234,2763846,6675,2770287,230319
28791,230328,6,495,6,5940,234,2763942,6675,2770383,230327
28792,230336,6,495,6,5940,234,2764038,6675,2770479,230335
28793,230344,6,495,6,5940,234,2764134,6675,2770575,230343
28794,230352,6,495,6,5940,234,2764230,6675,2770671,230351
28795,230360,6,495,6,5940,234,2764326,6675,2770767,230359
28796,230368,6,495,6,5940,234,2764422,6675,2770863,230367
28797,230376,6,495,6,5940,234,2764518,6675,2770959,230375
28798,230384,6,495,6,5940,234,2764614,6675,2771055,230383
28799,230392,6,495,6,5940,234,2764710,6675,2771151,230391
28800,230400,6,495,6,5940,234,2764806,6675,2771247,230399
28801,230408,6,495,6,5940,234,2764902,6675,2771343,230407
28802,230416,6,495,6,5940,234,2764998,6675,2771439,230415
28803,230424,6,495,6,5940,234,2765094,6675,2771535,230423
28804,230432,6,495,6,5940,234,2765190,6675,2771631,230431
28805,230440,6,495,6,5940,234,2765286,6675,2771727,230439
28806,230448,6,495,6,5940,234,2765382,6675,2771823,230447
28807,230456,6,495,6,5940,234,2765478,6675,2771919,230455
28808,230464,6,495,6,5940,234,2765574,6675,2772015,230463
28809,230472,6,495,6,5940,234,2765670,6675,2772111,230471
28810,230480,6,495,6,5940,234,2765766,6675,2772207,230479
28811,230488,6,495,6,5940,234,2765862,6675,2772303,230487
28812,230496,6,495,6,5940,234,2765958,6675,2772399,230495
28813,230504,6,495,6,5940,234,2766054,6675,2772495,230503
28814,230512,6,495,6,5940,234,2766150,6675,2772591,230511
28815,230520,6,495,6,5940,234,2766246,6675,2772687,230519
28816,230528,6,495,6,5940,234,2766342,6675,2772783,230527
28817,230536,6,495,6,5940,234,2766438,6675,2772879,230535
28818,230544,6,495,6,5940,234,2766534,6675,2772975,230543
28819,230552,6,495,6,5940,234,2766630,6675,2773071,230551
28820,230560,6,495,6,5940,234,2766726,6675,2773167,230559
28821,230568,6,495,6,5940,234,2766822,6675,2773263,230567
28822,230576,6,495,6,5940,234,2766918,6675,2773359,230575
28823,230584,6,495,6,5940,234,2767014,6675,2773455,230583
28824,230592,6,495,6,5940,234,2767110,6675,2773551,230591
28825,230600,6,495,6,5940,234,2767206,6675,2773647,230599
28826,230608,6,495,6,5940,234,2767302,6675,2773743,230607
28827,230616,6,495,6,5940,234,2767398,6675,2773839,230615
28828,230624,6,495,6,5940,234,2767494,6675,2773935,230623
28829,230632,6,495,6,5940,234,2767590,6675,2774031,230631
28830,230640,6,495,6,5940,234,2767686,6675,2774127,230639
28831,230648,6,495,6,5940,234,2767782,6675,2774223,230647
28832,230656,6,495,6,5940,234,2767878,6675,2774319,230655
28833,230664,6,495,6,5940,234,2767974,6675,2774415,230663
28834,230672,6,495,6,5940,234,2768070,6675,2774511,230671
28835,230680,6,495,6,5940,234,2768166,6675,2774607,230679
28836,230688,6,495,6,5940,234,2768262,6675,2774703,230687
28837,230696,6,495,6,5940,234,2768358,6675,2774799,230695
28838,230704,6,495,6,5940,234,2768454,6675,2774895,230703
28839,230712,6,495,6,5940,234,2768550,6675,2774991,230711
28840,230720,6,495,6,5940,234,2768646,6675,2775087,230719
28841,230728,6,495,6,5940,234,2768742,6675,2775183,230727
28842,230736,6,495,6,5940,234,2768838,6675,2775279,230735
28843,230744,6,495,6,5940,234,2768934,6675,2775375,230743
28844,230752,6,495,6,5940,234,2769030,6675,2775471,230751
28845,230760,6,495,6,5940,234,2769126,6675,2775567,230759
28846,230768,6,495,6,5940,234,2769222,6675,2775663,230767
28847,230776,6,495,6,5940,234,2769318,6675,2775759,230775
28848,230784,6,495,6,5940,234,2769414,6675,2775855,230783
28849,230792,6,495,6,5940,234,2769510,6675,2775951,230791
28850,230800,6,495,6,5940,234,2769606,6675,2776047,230799
28851,230808,6,495,6,5940,234,2769702,6675,2776143,230807
28852,230816,6,495,6,5940,234,2769798,6675,2776239,230815
28853,230824,6,495,6,5940,234,2769894,6675,2776335,230823
28854,230832,6,495,6,5940,234,2769990,6675,2776431,230831
28855,230840,6,495,6,5940,234,2770086,6675,2776527,230839
28856,230848,6,495,6,5940,234,2770182,6675,2776623,230847
28857,230856,6,495,6,5940,234,2770278,6675,2776719,230855
28858,230864,6,495,6,5940,234,2770374,6675,2776815,230863
28859,230872,6,495,6,5940,234,2770470,6675,2776911,230871
28860,230880,6,495,6,5940,234,2770566,6675,2777007,230879
28861,230888,6,495,6,5940,234,2770662,6675,2777103,230887
28862,230896,6,495,6,5940,234,2770758,6675,2777199,230895
28863,230904,6,495,6,5940,234,2770854,6675,2777295,230903
28864,230912,6,495,6,5940,234,2770950,6675,2777391,230911
28865,230920,6,495,6,5940,234,2771046,6675,2777487,230919
28866,230928,6,495,6,5940,234,2771142,6675,2777583,230927
28867,230936,6,495,6,5940,234,2771238,6675,2777679,230935
28868,230944,6,495,6,5940,234,2771334,6675,2777775,230943
28869,230952,6,495,6,5940,234,2771430,6675,2777871,230951
28870,230960,6,495,6,5940,234,2771526,6675,2777967,230959
28871,230968,6,495,6,5940,234,2771622,6675,2778063,230967
28872,230976,6,495,6,5940,234,2771718,6675,2778159,230975
28873,230984,6,495,6,5940,234,2771814,6675,2778255,230983
28874,230992,6,495,6,5940,234,2771910,6675,2778351,230991
28875,231000,6,495,6,5940,234,2772006,6675,2778447,230999
28876,231008,6,495,6,5940,234,2772102,6675,2778543,231007
28877,231016,6,495,6,5940,234,2772198,6675,2778639,231015
28878,231024,6,495,6,5940,234,2772294,6675,2778735,231023
28879,231032,6,495,6,5940,234,2772390,6675,2778831,231031
28880,231040,6,495,6,5940,234,2772486,6675,2778927,231039
28881,231048,6,495,6,5940,234,2772582,6675,2779023,231047
28882,231056,6,495,6,5940,234,2772678,6675,2779119,231055
28883,231064,6,495,6,5940,234,2772774,6675,2779215,231063
28884,231072,6,495,6,5940,234,2772870,6675,2779311,231071
28885,231080,6,495,6,5940,234,2772966,6675,2779407,231079
28886,231088,6,495,6,5940,234,2773062,6675,2779503,231087
28887,231096,6,495,6,5940,234,2773158,6675,2779599,231095
28888,231104,6,495,6,5940,234,2773254,6675,2779695,231103
28889,231112,6,495,6,5940,234,2773350,6675,2779791,231111
28890,231120,6,495,6,5940,234,2773446,6675,2779887,231119
28891,231128,6,495,6,5940,234,2773542,6675,2779983,231127
28892,231136,6,495,6,5940,234,2773638,6675,2780079,231135
28893,231144,6,495,6,5940,234,2773734,6675,2780175,231143
28894,231152,6,495,6,5940,234,2773830,6675,2780271,231151
28895,231160,6,495,6,5940,234,2773926,6675,2780367,231159
28896,231168,6,495,6,5940,234,2774022,6675,2780463,231167
28897,231176,6,495,6,5940,234,2774118,6675,2780559,231175
28898,231184,6,495,6,5940,234,2774214,6675,2780655,231183
28899,231192,6,495,6,5940,234,2774310,6675,2780751,231191
28900,231200,6,495,6,5940,234,2774406,6675,2780847,231199
28901,231208,6,495,6,5940,234,2774502,6675,2780943,231207
28902,231216,6,495,6,5940,234,2774598,6675,2781039,231215
28903,231224,6,495,6,5940,234,2774694,6675,2781135,231223
28904,231232,6,495,6,5940,234,2774790,6675,2781231,231231
28905,231240,6,495,6,5940,234,2774886,6675,2781327,231239
28906,231248,6,495,6,5940,234,2774982,6675,2781423,231247
28907,231256,6,495,6,5940,234,2775078,6675,2781519,231255
28908,231264,6,495,6,5940,234,2775174,6675,2781615,231263
28909,231272,6,495,6,5940,234,2775270,6675,2781711,231271
28910,231280,6,495,6,5940,234,2775366,6675,2781807,231279
28911,231288,6,495,6,5940,234,2775462,6675,2781903,231287
28912,231296,6,495,6,5940,234,2775558,6675,2781999,231295
28913,231304,6,495,6,5940,234,2775654,6675,2782095,231303
28914,231312,6,495,6,5940,234,2775750,6675,2782191,231311
28915,231320,6,495,6,5940,234,2775846,6675,2782287,231319
28916,231328,6,495,6,5940,234,2775942,6675,2782383,231327
28917,231336,6,495,6,5940,234,2776038,6675,2782479,231335
28918,231344,6,495,6,5940,234,2776134,6675,2782575,231343
28919,231352,6,495,6,5940,234,2776230,6675,2782671,231351
28920,231360,6,495,6,5940,234,2776326,6675,2782767,231359
28921,231368,6,495,6,5940,234,2776422,6675,2782863,231367
28922,231376,6,495,6,5940,234,2776518,6675,2782959,231375
28923,231384,6,495,6,5940,234,2776614,6675,2783055,231383
28924,231392,6,495,6,5940,234,2776710,6675,2783151,231391
28925,231400,6,495,6,5940,234,2776806,6675,2783247,231399
28926,231408,6,495,6,5940,234,2776902,6675,2783343,231407
28927,231416,6,495,6,5940,234,2776998,6675,2783439,231415
28928,231424,6,495,6,5940,234,2777094,6675,2783535,231423
28929,231432,6,495,6,5940,234,2777190,6675,2783631,231431
28930,231440,6,495,6,5940,234,2777286,6675,2783727,231439
28931,231448,6,495,6,5940,234,2777382,6675,2783823,231447
28932,231456,6,495,6,5940,234,2777478,6675,2783919,231455
28933,231464,6,495,6,5940,234,2777574,6675,2784015,231463
28934,231472,6,495,6,5940,234,2777670,6675,2784111,231471
28935,231480,6,495,6,5940,234,2777766,6675,2784207,231479
28936,231488,6,495,6,5940,234,2777862,6675,2784303,231487
28937,231496,6,495,6,5940,234,2777958,6675,2784399,231495
28938,231504,6,495,6,5940,234,2778054,6675,2784495,231503
28939,231512,6,495,6,5940,234,2778150,6675,2784591,231511
28940,231520,6,495,6,5940,234,2778246,6675,2784687,231519
28941,231528,6,495,6,5940,234,2778342,6675,2784783,231527
28942,231536,6,495,6,5940,234,2778438,6675,2784879,231535
28943,231544,6,495,6,5940,234,2778534,6675,2784975,231543
28944,231552,6,495,6,5940,234,2778630,6675,2785071,231551
28945,231560,6,495,6,5940,234,2778726,6675,2785167,231559
28946,231568,6,495,6,5940,234,2778822,6675,2785263,231567
28947,231576,6,495,6,5940,234,2778918,6675,2785359,231575
28948,231584,6,495,6,5940,234,2779014,6675,2785455,231583
28949,231592,6,495,6,5940,234,2779110,6675,2785551,231591
28950,231600,6,495,6,5940,234,2779206,6675,2785647,231599
28951,231608,6,495,6,5940,234,2779302,6675,2785743,231607
28952,231616,6,495,6,5940,234,2779398,6675,2785839,231615
28953,231624,6,495,6,5940,234,2779494,6675,2785935,231623
28954,231632,6,495,6,5940,234,2779590,6675,2786031,231631
28955,231640,6,495,6,5940,234,2779686,6675,2786127,231639
28956,231648,6,495,6,5940,234,2779782,6675,2786223,231647
28957,231656,6,495,6,5940,234,2779878,6675,2786319,231655
28958,231664,6,495,6,5940,234,2779974,6675,2786415,231663
28959,231672,6,495,6,5940,234,2780070,6675,2786511,231671
28960,231680,6,495,6,5940,234,2780166,6675,2786607,231679
28961,231688,6,495,6,5940,234,2780262,6675,2786703,231687
28962,231696,6,495,6,5940,234,2780358,6675,2786799,231695
28963,231704,6,495,6,5940,234,2780454,6675,2786895,231703
28964,231712,6,495,6,5940,234,2780550,6675,2786991,231711
28965,231720,6,495,6,5940,234,2780646,6675,2787087,231719
28966,231728,6,495,6,5940,234,2780742,6675,2787183,231727
28967,231736,6,495,6,5940,234,2780838,6675,2787279,231735
28968,231744,6,495,6,5940,234,2780934,6675,2787375,231743
28969,231752,6,495,6,5940,234,2781030,6675,2787471,231751
28970,231760,6,495,6,5940,234,2781126,6675,2787567,231759
28971,231768,6,495,6,5940,234,2781222,6675,2787663,231767
28972,231776,6,495,6,5940,234,2781318,6675,2787759,231775
28973,231784,6,495,6,5940,234,2781414,6675,2787855,231783
28974,231792,6,495,6,5940,234,2781510,6675,2787951,231791
28975,231800,6,495,6,5940,234,2781606,6675,2788047,231799
28976,231808,6,495,6,5940,234,2781702,6675,2788143,231807
28977,231816,6,495,6,5940,234,2781798,6675,2788239,231815
28978,231824,6,495,6,5940,234,2781894,6675,2788335,231823
28979,231832,6,495,6,5940,234,2781990,6675,2788431,231831
28980,231840,6,495,6,5940,234,2782086,6675,2788527,231839
28981,231848,6,495,6,5940,234,2782182,6675,2788623,231847
28982,231856,6,495,6,5940,234,2782278,6675,2788719,231855
28983,231864,6,495,6,5940,234,2782374,6675,2788815,231863
28984,231872,6,495,6,5940,234,2782470,6675,2788911,231871
28985,231880,6,495,6,5940,234,2782566,6675,2789007,231879
28986,231888,6,495,6,5940,234,2782662,6675,2789103,231887
28987,231896,6,495,6,5940,234,2782758,6675,2789199,231895
28988,231904,6,495,6,5940,234,2782854,6675,2789295,231903
28989,231912,6,495,6,5940,234,2782950,6675,2789391,231911
28990,231920,6,495,6,5940,234,2783046,6675,2789487,231919
28991,231928,6,495,6,5940,234,2783142,6675,2789583,231927
28992,231936,6,495,6,5940,234,2783238,6675,2789679,231935
28993,231944,6,495,6,5940,234,2783334,6675,2789775,231943
28994,231952,6,495,6,5940,234,2783430,6675,2789871,231951
28995,231960,6,495,6,5940,234,2783526,6675,2789967,231959
28996,231968,6,495,6,5940,234,2783622,6675,2790063,231967
28997,231976,6,495,6,5940,234,2783718,6675,2790159,231975
28998,231984,6,495,6,5940,234,2783814,6675,2790255,231983
28999,231992,6,495,6,5940,234,2783910,6675,2790351,231991
29000,232000,6,495,6,5940,234,2784006,6675,2790447,231999
29001,232008,6,495,6,5940,234,2784102,6675,2790543,232007
29002,232016,6,495,6,5940,234,2784198,6675,2790639,232015
29003,232024,6,495,6,5940,234,2784294,6675,2790735,232023
29004,232032,6,495,6,5940,234,2784390,6675,2790831,232031
29005,232040,6,495,6,5940,234,2784486,6675,2790927,232039
29006,232048,6,495,6,5940,234,2784582,6675,2791023,232047
29007,232056,6,495,6,5940,234,2784678,6675,2791119,232055
29008,232064,6,495,6,5940,234,2784774,6675,2791215,232063
29009,232072,6,495,6,5940,234,2784870,6675,2791311,232071
29010,232080,6,495,6,5940,234,2784966,6675,2791407,232079
29011,232088,6,495,6,5940,234,2785062,6675,2791503,232087
29012,232096,6,495,6,5940,234,2785158,6675,2791599,232095
29013,232104,6,495,6,5940,234,2785254,6675,2791695,232103
29014,232112,6,495,6,5940,234,2785350,6675,2791791,232111
29015,232120,6,495,6,5940,234,2785446,6675,2791887,232119
29016,232128,6,495,6,5940,234,2785542,6675,2791983,232127
29017,232136,6,495,6,5940,234,2785638,6675,2792079,232135
29018,232144,6,495,6,5940,234,2785734,6675,2792175,232143
29019,232152,6,495,6,5940,234,2785830,6675,2792271,232151
29020,232160,6,495,6,5940,234,2785926,6675,2792367,232159
29021,232168,6,495,6,5940,234,2786022,6675,2792463,232167
29022,232176,6,495,6,5940,234,2786118,6675,2792559,232175
29023,232184,6,495,6,5940,234,2786214,6675,2792655,232183
29024,232192,6,495,6,5940,234,2786310,6675,2792751,232191
29025,232200,6,495,6,5940,234,2786406,6675,2792847,232199
29026,232208,6,495,6,5940,234,2786502,6675,2792943,232207
29027,232216,6,495,6,5940,234,2786598,6675,2793039,232215
29028,232224,6,495,6,5940,234,2786694,6675,2793135,232223
29029,232232,6,495,6,5940,234,2786790,6675,2793231,232231
29030,232240,6,495,6,5940,234,2786886,6675,2793327,232239
29031,232248,6,495,6,5940,234,2786982,6675,2793423,232247
